"id","year","month","district","commune","village","gender","age","q022","novelty","experience","tradition","dish_type","yes_no","consumed","age_z","novelty_z","experience_z","tradition_z","q022_raw","q022_known","q022_ord","q022_cat5","q022_unknown","frequency","q022_code"
"9","2021","March","Kracheh","Bos Leav","Lvea Tong","male",44,"Large increase",2.8533881750341528,-0.6858880296134384,-0.24096201817588475,"chopped_fish",1,0,-0.0417874133480208,1.7606598068321877,-0.5016978730128491,-0.22211421850972324,NA,NA,"large increase","large increase",0,NA,4
"9","2021","March","Kracheh","Bos Leav","Lvea Tong","male",44,"Large increase",2.8533881750341528,-0.6858880296134384,-0.24096201817588475,"sliced_fish",2,1,-0.0417874133480208,1.7606598068321877,-0.5016978730128491,-0.22211421850972324,NA,NA,"large increase","large increase",0,3,4
"9","2021","March","Kracheh","Bos Leav","Lvea Tong","male",44,"Large increase",2.8533881750341528,-0.6858880296134384,-0.24096201817588475,"pufferfish",1,0,-0.0417874133480208,1.7606598068321877,-0.5016978730128491,-0.22211421850972324,NA,NA,"large increase","large increase",0,NA,4
"10","2021","March","Kracheh","Ou Ruessei","Kapou","female",50,"Small decline",-0.4136475548829626,2.077301184162641,-3.5202076137403906,"chopped_fish",1,0,0.10014143435472456,-0.25523783635506486,1.51945731767448,-3.2448606176065575,NA,NA,"small decline","small decline",0,NA,2
"10","2021","March","Kracheh","Ou Ruessei","Kapou","female",50,"Small decline",-0.4136475548829626,2.077301184162641,-3.5202076137403906,"sliced_fish",1,0,0.10014143435472456,-0.25523783635506486,1.51945731767448,-3.2448606176065575,NA,NA,"small decline","small decline",0,NA,2
"10","2021","March","Kracheh","Ou Ruessei","Kapou","female",50,"Small decline",-0.4136475548829626,2.077301184162641,-3.5202076137403906,"pufferfish",2,1,0.10014143435472456,-0.25523783635506486,1.51945731767448,-3.2448606176065575,NA,NA,"small decline","small decline",0,1,2
"11","2021","March","Kracheh","Ou Ruessei","Kapou","female",40,"Small decline",-2.7445294354477756,1.6279692114362663,1.7413494634699305,"chopped_fish",1,0,-0.13640664514985104,-1.6934894130213802,1.190790122359029,1.6051429107330473,NA,NA,"small decline","small decline",0,NA,2
"11","2021","March","Kracheh","Ou Ruessei","Kapou","female",40,"Small decline",-2.7445294354477756,1.6279692114362663,1.7413494634699305,"sliced_fish",1,0,-0.13640664514985104,-1.6934894130213802,1.190790122359029,1.6051429107330473,NA,NA,"small decline","small decline",0,NA,2
"11","2021","March","Kracheh","Ou Ruessei","Kapou","female",40,"Small decline",-2.7445294354477756,1.6279692114362663,1.7413494634699305,"pufferfish",1,0,-0.13640664514985104,-1.6934894130213802,1.190790122359029,1.6051429107330473,NA,NA,"small decline","small decline",0,NA,2
"12","2021","March","Kracheh","Ou Ruessei","Kapou","male",45,"Small decline",-0.06383141499302242,0.24521993906344836,-1.5234364024870348,"chopped_fish",1,0,-0.018132605397563242,-0.03938665190203059,0.1793679384050617,-1.404274783840336,NA,NA,"small decline","small decline",0,NA,2
"12","2021","March","Kracheh","Ou Ruessei","Kapou","male",45,"Small decline",-0.06383141499302242,0.24521993906344836,-1.5234364024870348,"sliced_fish",1,0,-0.018132605397563242,-0.03938665190203059,0.1793679384050617,-1.404274783840336,NA,NA,"small decline","small decline",0,NA,2
"12","2021","March","Kracheh","Ou Ruessei","Kapou","male",45,"Small decline",-0.06383141499302242,0.24521993906344836,-1.5234364024870348,"pufferfish",1,0,-0.018132605397563242,-0.03938665190203059,0.1793679384050617,-1.404274783840336,NA,NA,"small decline","small decline",0,NA,2
"13","2021","March","Kracheh","Ou Ruessei","Kapou","female",41,"Small decline",1.1079624675374264,2.1294359532222966,-1.122563435756907,"chopped_fish",1,0,-0.11275183719939348,0.6836591674206438,1.5575916801621685,-1.0347576856645393,NA,NA,"small decline","small decline",0,NA,2
"13","2021","March","Kracheh","Ou Ruessei","Kapou","female",41,"Small decline",1.1079624675374264,2.1294359532222966,-1.122563435756907,"sliced_fish",1,0,-0.11275183719939348,0.6836591674206438,1.5575916801621685,-1.0347576856645393,NA,NA,"small decline","small decline",0,NA,2
"13","2021","March","Kracheh","Ou Ruessei","Kapou","female",41,"Small decline",1.1079624675374264,2.1294359532222966,-1.122563435756907,"pufferfish",1,0,-0.11275183719939348,0.6836591674206438,1.5575916801621685,-1.0347576856645393,NA,NA,"small decline","small decline",0,NA,2
"14","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",30,"Large decline",-0.4512588616061779,1.517653534424116,2.3907331925584088,"chopped_fish",1,0,-0.37295472465442664,-0.2784455851673027,1.1100989043650944,2.2037325166440263,NA,NA,"large decline","large decline",0,NA,1
"14","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",30,"Large decline",-0.4512588616061779,1.517653534424116,2.3907331925584088,"sliced_fish",1,0,-0.37295472465442664,-0.2784455851673027,1.1100989043650944,2.2037325166440263,NA,NA,"large decline","large decline",0,NA,1
"14","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",30,"Large decline",-0.4512588616061779,1.517653534424116,2.3907331925584088,"pufferfish",2,1,-0.37295472465442664,-0.2784455851673027,1.1100989043650944,2.2037325166440263,NA,NA,"large decline","large decline",0,0,1
"18","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",53,"Large decline",-0.7315256431544785,-1.6387047045521497,-0.970125263130279,"chopped_fish",1,0,0.17110585820609725,-0.4513819075996348,-1.1986426782128154,-0.8942430691273414,NA,NA,"large decline","large decline",0,NA,1
"18","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",53,"Large decline",-0.7315256431544785,-1.6387047045521497,-0.970125263130279,"sliced_fish",1,0,0.17110585820609725,-0.4513819075996348,-1.1986426782128154,-0.8942430691273414,NA,NA,"large decline","large decline",0,NA,1
"18","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",53,"Large decline",-0.7315256431544785,-1.6387047045521497,-0.970125263130279,"pufferfish",1,0,0.17110585820609725,-0.4513819075996348,-1.1986426782128154,-0.8942430691273414,NA,NA,"large decline","large decline",0,NA,1
"20","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",50,"Small decline",-0.664934134033268,1.2637527918741889,-1.8357009804624274,"chopped_fish",1,0,0.10014143435472456,-0.41029216221838777,0.9243813280349277,-1.6921143497201594,NA,NA,"small decline","small decline",0,NA,2
"20","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",50,"Small decline",-0.664934134033268,1.2637527918741889,-1.8357009804624274,"sliced_fish",1,0,0.10014143435472456,-0.41029216221838777,0.9243813280349277,-1.6921143497201594,NA,NA,"small decline","small decline",0,NA,2
"20","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",50,"Small decline",-0.664934134033268,1.2637527918741889,-1.8357009804624274,"pufferfish",1,0,0.10014143435472456,-0.41029216221838777,0.9243813280349277,-1.6921143497201594,NA,NA,"small decline","small decline",0,NA,2
"21","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",46,"Small decline",-0.3738209552134682,-0.5201011483808144,-1.5989976081104247,"chopped_fish",1,0,0.0055222025528943175,-0.23066315917149674,-0.3804318323520753,-1.4739256701656704,NA,NA,"small decline","small decline",0,NA,2
"21","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",46,"Small decline",-0.3738209552134682,-0.5201011483808144,-1.5989976081104247,"sliced_fish",1,0,0.0055222025528943175,-0.23066315917149674,-0.3804318323520753,-1.4739256701656704,NA,NA,"small decline","small decline",0,NA,2
"21","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",46,"Small decline",-0.3738209552134682,-0.5201011483808144,-1.5989976081104247,"pufferfish",1,0,0.0055222025528943175,-0.23066315917149674,-0.3804318323520753,-1.4739256701656704,NA,NA,"small decline","small decline",0,NA,2
"22","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",63,"Large decline",-1.6560568379132754,0.2884159836480139,0.49126626079988844,"chopped_fish",1,0,0.4076539377106729,-1.0218563102822884,0.21096400475259453,0.45283992234043013,NA,NA,"large decline","large decline",0,NA,1
"22","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",63,"Large decline",-1.6560568379132754,0.2884159836480139,0.49126626079988844,"sliced_fish",1,0,0.4076539377106729,-1.0218563102822884,0.21096400475259453,0.45283992234043013,NA,NA,"large decline","large decline",0,NA,1
"22","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",63,"Large decline",-1.6560568379132754,0.2884159836480139,0.49126626079988844,"pufferfish",1,0,0.4076539377106729,-1.0218563102822884,0.21096400475259453,0.45283992234043013,NA,NA,"large decline","large decline",0,NA,1
"23","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",31,"Large decline",-1.5608538746795813,-1.157248816571307,1.1005440995279008,"chopped_fish",1,0,-0.3492999167039691,-0.9631121014419046,-0.84647820745272,1.0144606791253645,NA,NA,"large decline","large decline",0,NA,1
"23","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",31,"Large decline",-1.5608538746795813,-1.157248816571307,1.1005440995279008,"sliced_fish",1,0,-0.3492999167039691,-0.9631121014419046,-0.84647820745272,1.0144606791253645,NA,NA,"large decline","large decline",0,NA,1
"23","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",31,"Large decline",-1.5608538746795813,-1.157248816571307,1.1005440995279008,"pufferfish",1,0,-0.3492999167039691,-0.9631121014419046,-0.84647820745272,1.0144606791253645,NA,NA,"large decline","large decline",0,NA,1
"24","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",51,"Small decline",2.1350345752822744,0.5133579035348379,-0.8641864342579932,"chopped_fish",1,0,0.12379624230518213,1.3174056007474475,0.37549943602736,-0.7965906658028163,NA,NA,"small decline","small decline",0,NA,2
"24","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",51,"Small decline",2.1350345752822744,0.5133579035348379,-0.8641864342579932,"sliced_fish",2,1,0.12379624230518213,1.3174056007474475,0.37549943602736,-0.7965906658028163,NA,NA,"small decline","small decline",0,2,2
"24","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",51,"Small decline",2.1350345752822744,0.5133579035348379,-0.8641864342579932,"pufferfish",2,1,0.12379624230518213,1.3174056007474475,0.37549943602736,-0.7965906658028163,NA,NA,"small decline","small decline",0,4,2
"25","2021","March","Kracheh","Ou Ruessei","Kapou","female",29,"Small decline",3.226486423864561,-0.28158600741452644,-1.453429097397687,"chopped_fish",1,0,-0.39660953260488424,1.9908770259483044,-0.20596816811290275,-1.339743377697555,NA,NA,"small decline","small decline",0,NA,2
"25","2021","March","Kracheh","Ou Ruessei","Kapou","female",29,"Small decline",3.226486423864561,-0.28158600741452644,-1.453429097397687,"sliced_fish",1,0,-0.39660953260488424,1.9908770259483044,-0.20596816811290275,-1.339743377697555,NA,NA,"small decline","small decline",0,NA,2
"25","2021","March","Kracheh","Ou Ruessei","Kapou","female",29,"Small decline",3.226486423864561,-0.28158600741452644,-1.453429097397687,"pufferfish",1,0,-0.39660953260488424,1.9908770259483044,-0.20596816811290275,-1.339743377697555,NA,NA,"small decline","small decline",0,NA,2
"26","2021","March","Kracheh","Ou Ruessei","Kapou","male",63,"Unknown",1.8699516741301219,-1.1866095048442769,0.08669977804875684,"chopped_fish",2,1,0.4076539377106729,1.1538383673718209,-0.8679543000811976,0.07991821114400535,NA,NA,NA,"unknown",1,2,5
"26","2021","March","Kracheh","Ou Ruessei","Kapou","male",63,"Unknown",1.8699516741301219,-1.1866095048442769,0.08669977804875684,"sliced_fish",2,1,0.4076539377106729,1.1538383673718209,-0.8679543000811976,0.07991821114400535,NA,NA,NA,"unknown",1,NA,5
"26","2021","March","Kracheh","Ou Ruessei","Kapou","male",63,"Unknown",1.8699516741301219,-1.1866095048442769,0.08669977804875684,"pufferfish",2,1,0.4076539377106729,1.1538383673718209,-0.8679543000811976,0.07991821114400535,NA,NA,NA,"unknown",1,2,5
"27","2021","March","Kracheh","Bos Leav","Lvea Tong","female",19,"Large decline",0.16863240018585646,0.08378228740866267,2.1404724410137397,"chopped_fish",1,0,-0.6331576121094599,0.10405324159350457,0.06128317389176027,1.9730469020654413,NA,NA,"large decline","large decline",0,NA,1
"27","2021","March","Kracheh","Bos Leav","Lvea Tong","female",19,"Large decline",0.16863240018585646,0.08378228740866267,2.1404724410137397,"sliced_fish",1,0,-0.6331576121094599,0.10405324159350457,0.06128317389176027,1.9730469020654413,NA,NA,"large decline","large decline",0,NA,1
"27","2021","March","Kracheh","Bos Leav","Lvea Tong","female",19,"Large decline",0.16863240018585646,0.08378228740866267,2.1404724410137397,"pufferfish",1,0,-0.6331576121094599,0.10405324159350457,0.06128317389176027,1.9730469020654413,NA,NA,"large decline","large decline",0,NA,1
"28","2021","March","Kracheh","Bos Leav","Lvea Tong","male",48,"Large decline",-1.0973348827706508,-2.605404844589762,-0.26391136000616866,"chopped_fish",1,0,0.05283181845380944,-0.6771015032702555,-1.9057426466601886,-0.24326848657459849,NA,NA,"large decline","large decline",0,NA,1
"28","2021","March","Kracheh","Bos Leav","Lvea Tong","male",48,"Large decline",-1.0973348827706508,-2.605404844589762,-0.26391136000616866,"sliced_fish",1,0,0.05283181845380944,-0.6771015032702555,-1.9057426466601886,-0.24326848657459849,NA,NA,"large decline","large decline",0,NA,1
"28","2021","March","Kracheh","Bos Leav","Lvea Tong","male",48,"Large decline",-1.0973348827706508,-2.605404844589762,-0.26391136000616866,"pufferfish",2,1,0.05283181845380944,-0.6771015032702555,-1.9057426466601886,-0.24326848657459849,NA,NA,"large decline","large decline",0,999,1
"30","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",30,"Small decline",-0.9842713003152594,-1.6445625131716897,-0.913093487800571,"chopped_fish",1,0,-0.37295472465442664,-0.6073365456008415,-1.2029274156598238,-0.8416722602360671,NA,NA,"small decline","small decline",0,NA,2
"30","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",30,"Small decline",-0.9842713003152594,-1.6445625131716897,-0.913093487800571,"sliced_fish",1,0,-0.37295472465442664,-0.6073365456008415,-1.2029274156598238,-0.8416722602360671,NA,NA,"small decline","small decline",0,NA,2
"30","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",30,"Small decline",-0.9842713003152594,-1.6445625131716897,-0.913093487800571,"pufferfish",1,0,-0.37295472465442664,-0.6073365456008415,-1.2029274156598238,-0.8416722602360671,NA,NA,"small decline","small decline",0,NA,2
"31","2021","March","Kracheh","Bos Leav","Lvea Tong","male",52,"Large decline",1.208554333832704,1.2691011912603163,2.0390360770635674,"chopped_fish",1,0,0.14745105025563968,0.7457285547651165,0.9282934543298794,1.8795447855168705,NA,NA,"large decline","large decline",0,NA,1
"31","2021","March","Kracheh","Bos Leav","Lvea Tong","male",52,"Large decline",1.208554333832704,1.2691011912603163,2.0390360770635674,"sliced_fish",1,0,0.14745105025563968,0.7457285547651165,0.9282934543298794,1.8795447855168705,NA,NA,"large decline","large decline",0,NA,1
"31","2021","March","Kracheh","Bos Leav","Lvea Tong","male",52,"Large decline",1.208554333832704,1.2691011912603163,2.0390360770635674,"pufferfish",1,0,0.14745105025563968,0.7457285547651165,0.9282934543298794,1.8795447855168705,NA,NA,"large decline","large decline",0,NA,1
"32","2021","March","Kracheh","Bos Leav","Lvea Tong","female",40,"Small decline",2.29286969018368,-2.0837847107626772,0.28613768283739316,"chopped_fish",1,0,-0.13640664514985104,1.4147964658758203,-1.5241997411669757,0.26375628943819607,NA,NA,"small decline","small decline",0,NA,2
"32","2021","March","Kracheh","Bos Leav","Lvea Tong","female",40,"Small decline",2.29286969018368,-2.0837847107626772,0.28613768283739316,"sliced_fish",1,0,-0.13640664514985104,1.4147964658758203,-1.5241997411669757,0.26375628943819607,NA,NA,"small decline","small decline",0,NA,2
"32","2021","March","Kracheh","Bos Leav","Lvea Tong","female",40,"Small decline",2.29286969018368,-2.0837847107626772,0.28613768283739316,"pufferfish",2,1,-0.13640664514985104,1.4147964658758203,-1.5241997411669757,0.26375628943819607,NA,NA,"small decline","small decline",0,2,2
"33","2021","March","Kracheh","Ou Ruessei","Kapou","male",22,"Large decline",-4.044085116953618,-1.7751198685872527,1.056317040962595,"chopped_fish",1,0,-0.5621931882580872,-2.49536960415253,-1.2984245590566637,0.9736930153060558,NA,NA,"large decline","large decline",0,NA,1
"33","2021","March","Kracheh","Ou Ruessei","Kapou","male",22,"Large decline",-4.044085116953618,-1.7751198685872527,1.056317040962595,"sliced_fish",1,0,-0.5621931882580872,-2.49536960415253,-1.2984245590566637,0.9736930153060558,NA,NA,"large decline","large decline",0,NA,1
"33","2021","March","Kracheh","Ou Ruessei","Kapou","male",22,"Large decline",-4.044085116953618,-1.7751198685872527,1.056317040962595,"pufferfish",1,0,-0.5621931882580872,-2.49536960415253,-1.2984245590566637,0.9736930153060558,NA,NA,"large decline","large decline",0,NA,1
"35","2021","March","Kracheh","Bos Leav","Lvea Tong","male",47,"Small decline",-0.25999897620429335,0.3047939248424606,2.4461804871308392,"chopped_fish",1,0,0.029177010503351877,-0.1604302391191269,0.22294377099259485,2.2548427812229206,NA,NA,"small decline","small decline",0,NA,2
"35","2021","March","Kracheh","Bos Leav","Lvea Tong","male",47,"Small decline",-0.25999897620429335,0.3047939248424606,2.4461804871308392,"sliced_fish",1,0,0.029177010503351877,-0.1604302391191269,0.22294377099259485,2.2548427812229206,NA,NA,"small decline","small decline",0,NA,2
"35","2021","March","Kracheh","Bos Leav","Lvea Tong","male",47,"Small decline",-0.25999897620429335,0.3047939248424606,2.4461804871308392,"pufferfish",1,0,0.029177010503351877,-0.1604302391191269,0.22294377099259485,2.2548427812229206,NA,NA,"small decline","small decline",0,NA,2
"36","2021","March","Kracheh","Bos Leav","Lvea Tong","female",38,"Small decline",0.4679654140990356,1.8553093968746088,2.6953965692074,"chopped_fish",1,0,-0.18371626105076616,0.28875422657202626,1.3570797827122565,2.48456543929796,NA,NA,"small decline","small decline",0,NA,2
"36","2021","March","Kracheh","Bos Leav","Lvea Tong","female",38,"Small decline",0.4679654140990356,1.8553093968746088,2.6953965692074,"sliced_fish",1,0,-0.18371626105076616,0.28875422657202626,1.3570797827122565,2.48456543929796,NA,NA,"small decline","small decline",0,NA,2
"36","2021","March","Kracheh","Bos Leav","Lvea Tong","female",38,"Small decline",0.4679654140990356,1.8553093968746088,2.6953965692074,"pufferfish",1,0,-0.18371626105076616,0.28875422657202626,1.3570797827122565,2.48456543929796,NA,NA,"small decline","small decline",0,NA,2
"37","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",49,"Unknown",1.5719601306403075,0.6615909285413788,-1.4772750150855312,"chopped_fish",2,1,0.076486626404267,0.9699651257326519,0.48392557869959096,-1.3617240923843674,NA,NA,NA,"unknown",1,2,5
"37","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",49,"Unknown",1.5719601306403075,0.6615909285413788,-1.4772750150855312,"sliced_fish",1,0,0.076486626404267,0.9699651257326519,0.48392557869959096,-1.3617240923843674,NA,NA,NA,"unknown",1,NA,5
"37","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","male",49,"Unknown",1.5719601306403075,0.6615909285413788,-1.4772750150855312,"pufferfish",1,0,0.076486626404267,0.9699651257326519,0.48392557869959096,-1.3617240923843674,NA,NA,NA,"unknown",1,NA,5
"38","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",43,"Small decline",-0.1987946343034509,-2.145912025537562,1.4711302283343781,"chopped_fish",2,1,-0.06544222129847836,-0.1226646011553617,-1.5696432251364014,1.3560599444930383,NA,NA,"small decline","small decline",0,1,2
"38","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",43,"Small decline",-0.1987946343034509,-2.145912025537562,1.4711302283343781,"sliced_fish",1,0,-0.06544222129847836,-0.1226646011553617,-1.5696432251364014,1.3560599444930383,NA,NA,"small decline","small decline",0,NA,2
"38","2021","March","Kracheh","Roka Kandal","Roka Kandal Pir","female",43,"Small decline",-0.1987946343034509,-2.145912025537562,1.4711302283343781,"pufferfish",1,0,-0.06544222129847836,-0.1226646011553617,-1.5696432251364014,1.3560599444930383,NA,NA,"small decline","small decline",0,NA,2
"40","2021","March","Kracheh","Bos Leav","Lvea Tong","female",63,"Large decline",1.805712502629975,-2.7867811886322666,0.2724058507094931,"chopped_fish",2,1,0.4076539377106729,1.1142001126562127,-2.038411715213923,0.25109854700690165,NA,NA,"large decline","large decline",0,3,1
"40","2021","March","Kracheh","Bos Leav","Lvea Tong","female",63,"Large decline",1.805712502629975,-2.7867811886322666,0.2724058507094931,"sliced_fish",2,1,0.4076539377106729,1.1142001126562127,-2.038411715213923,0.25109854700690165,NA,NA,"large decline","large decline",0,999,1
"40","2021","March","Kracheh","Bos Leav","Lvea Tong","female",63,"Large decline",1.805712502629975,-2.7867811886322666,0.2724058507094931,"pufferfish",1,0,0.4076539377106729,1.1142001126562127,-2.038411715213923,0.25109854700690165,NA,NA,"large decline","large decline",0,NA,1
"41","2021","March","Kracheh","Ou Ruessei","Kapou","female",30,"Small increase",1.554371615593223,1.0589722835035167,0.9489360597903477,"chopped_fish",2,1,-0.37295472465442664,0.9591122765562884,0.7745931103546184,0.8747112633418453,NA,NA,"small increase","small increase",0,2,3
"41","2021","March","Kracheh","Ou Ruessei","Kapou","female",30,"Small increase",1.554371615593223,1.0589722835035167,0.9489360597903477,"sliced_fish",2,1,-0.37295472465442664,0.9591122765562884,0.7745931103546184,0.8747112633418453,NA,NA,"small increase","small increase",0,3,3
"41","2021","March","Kracheh","Ou Ruessei","Kapou","female",30,"Small increase",1.554371615593223,1.0589722835035167,0.9489360597903477,"pufferfish",1,0,-0.37295472465442664,0.9591122765562884,0.7745931103546184,0.8747112633418453,NA,NA,"small increase","small increase",0,NA,3
"42","2021","March","Kracheh","Bos Leav","Lvea Tong","female",30,"Unknown",0.24035859588217912,0.4933450711714611,-1.0457367877119967,"chopped_fish",2,1,-0.37295472465442664,0.14831130327765787,0.3608609017532927,-0.9639403385141635,NA,NA,NA,"unknown",1,6,5
"42","2021","March","Kracheh","Bos Leav","Lvea Tong","female",30,"Unknown",0.24035859588217912,0.4933450711714611,-1.0457367877119967,"sliced_fish",1,0,-0.37295472465442664,0.14831130327765787,0.3608609017532927,-0.9639403385141635,NA,NA,NA,"unknown",1,NA,5
