"id","price","grams","district","gender","dish_type","month","season","youandme"
"312",10,NA,"Chhloung","male","chopped_fish","March","dry","others"
"314",2,NA,"Chhloung","male","chopped_fish","March","dry","self"
"314",5,NA,"Chhloung","male","chopped_fish","March","dry","others"
"314",5,NA,"Chhloung","male","sliced_fish","March","dry","self"
"314",15,NA,"Chhloung","male","sliced_fish","March","dry","others"
"314",5,NA,"Chhloung","male","pufferfish","March","dry","self"
"314",10,NA,"Chhloung","male","pufferfish","March","dry","others"
"315",1,NA,"Chhloung","female","chopped_fish","March","dry","self"
"315",5,NA,"Chhloung","female","chopped_fish","March","dry","others"
"319",2,NA,"Chhloung","female","chopped_fish","March","dry","self"
"319",5,NA,"Chhloung","female","chopped_fish","March","dry","others"
"319",2,NA,"Chhloung","female","sliced_fish","March","dry","self"
"319",5,NA,"Chhloung","female","sliced_fish","March","dry","others"
"321",2,NA,"Chhloung","female","chopped_fish","March","dry","self"
"321",4,NA,"Chhloung","female","chopped_fish","March","dry","others"
"321",2,NA,"Chhloung","female","sliced_fish","March","dry","self"
"321",5,NA,"Chhloung","female","sliced_fish","March","dry","others"
"322",4,NA,"Chhloung","female","chopped_fish","March","dry","others"
"325",1.5,NA,"Chhloung","female","chopped_fish","March","dry","self"
"325",2.5,NA,"Chhloung","female","chopped_fish","March","dry","others"
"325",3,NA,"Chhloung","female","sliced_fish","March","dry","self"
"325",6,NA,"Chhloung","female","sliced_fish","March","dry","others"
"327",1,NA,"Chhloung","male","chopped_fish","March","dry","self"
"327",2.5,NA,"Chhloung","male","chopped_fish","March","dry","others"
"331",2,NA,"Chhloung","female","pufferfish","March","dry","self"
"331",3,NA,"Chhloung","female","pufferfish","March","dry","others"
"332",2,NA,"Chhloung","female","chopped_fish","March","dry","self"
"332",5,NA,"Chhloung","female","chopped_fish","March","dry","others"
"332",1,NA,"Chhloung","female","sliced_fish","March","dry","self"
"332",1.5,NA,"Chhloung","female","sliced_fish","March","dry","others"
"335",3,NA,"Chhloung","female","chopped_fish","March","dry","self"
"335",10,NA,"Chhloung","female","chopped_fish","March","dry","others"
"344",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"344",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"345",2,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"345",5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"346",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"346",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"347",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"347",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"347",1,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"347",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"348",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"348",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"348",1,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"348",2,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"349",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"349",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"349",1,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"349",3,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"350",10,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"350",10,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"350",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"350",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"352",15,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"352",15,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"352",1,NA,"Stueng Traeng","male","pufferfish","March","dry","self"
"352",3,NA,"Stueng Traeng","male","pufferfish","March","dry","others"
"353",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"353",15,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"353",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"353",2.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"354",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"354",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"354",1,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"355",1.25,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"355",2,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"355",1.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"355",12,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"356",0.25,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"356",0.75,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"356",2,NA,"Stueng Traeng","male","pufferfish","March","dry","self"
"356",3.5,NA,"Stueng Traeng","male","pufferfish","March","dry","others"
"357",2,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"357",2,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"357",3,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"357",6,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"358",1.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"358",7.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"360",9,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"360",10,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"360",3,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"360",13,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"361",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"361",2,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"362",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"362",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"364",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"364",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"364",2,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"364",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"365",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"365",1.25,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"365",1,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"365",1.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"365",1.5,NA,"Stueng Traeng","male","pufferfish","March","dry","self"
"365",2,NA,"Stueng Traeng","male","pufferfish","March","dry","others"
"366",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"366",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"366",2.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"366",7.25,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"367",1.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"367",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"368",1.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"368",1.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"368",1.6,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"368",1.6,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"369",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"369",5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"369",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"369",8,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"372",6,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"372",8,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"372",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"372",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"373",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"373",7.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"373",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"373",7.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"374",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"374",5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"374",1,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"374",1.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"375",2,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"375",5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"375",3,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"375",5.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"376",4,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"376",4,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"377",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"377",10,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"377",11,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"377",2.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"378",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"378",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"378",2.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"378",4,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"379",4.8,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"379",4.8,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"380",2.25,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"380",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"381",2,NA,"Kracheh","male","sliced_fish","March","dry","self"
"381",5,NA,"Kracheh","male","sliced_fish","March","dry","others"
"382",2.5,NA,"Kracheh","male","chopped_fish","March","dry","self"
"382",3,NA,"Kracheh","male","chopped_fish","March","dry","others"
"382",5,NA,"Kracheh","male","sliced_fish","March","dry","self"
"382",10,NA,"Kracheh","male","sliced_fish","March","dry","others"
"384",3.5,NA,"Kracheh","male","chopped_fish","March","dry","self"
"384",5,NA,"Kracheh","male","chopped_fish","March","dry","others"
"385",3,NA,"Kracheh","male","sliced_fish","March","dry","self"
"385",3,NA,"Kracheh","male","sliced_fish","March","dry","others"
"386",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"386",4,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"386",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"386",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"387",8,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"387",8,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"387",8,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"387",8,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"388",10,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"388",10,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"388",13,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"388",13,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"389",8,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"389",8,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"390",10,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"390",10,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"390",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"390",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"391",2,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"391",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"391",2,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"391",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"393",1,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"393",2.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"393",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"393",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"394",1,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"394",2.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"394",3,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"394",7.5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"395",1,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"395",2,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"397",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"397",5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"397",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"397",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"399",1,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"399",2,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"399",1,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"399",2.5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"400",2,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"400",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"401",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"401",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"401",15,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"401",15,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"402",20,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"402",20,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"402",20,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"402",20,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"403",15,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"403",15,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"403",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"403",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"404",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"404",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"405",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"405",10,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"405",6,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"405",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"406",2,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"406",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"406",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"406",15,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"407",2,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"407",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"407",3,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"407",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"407",6,NA,"Stueng Traeng","male","pufferfish","March","dry","others"
"408",0.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"408",1.25,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"408",0.5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"408",1.25,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"409",2,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"409",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"410",2,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"410",3.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"410",3,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"410",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"411",3,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"411",7.5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"412",2,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"412",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"414",0.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"414",2.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"415",0.75,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"415",0.75,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"415",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"415",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"416",3,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"416",9,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"416",3,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"416",9,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"417",6,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"417",20,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"419",1,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"419",3,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"420",4,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"420",15,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"420",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"420",7,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"421",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"421",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"422",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"422",15,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"422",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"422",15,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"424",0.75,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"424",3,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"425",3,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"425",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"426",2,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"426",2,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"426",6,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"426",6,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"428",3,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"428",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"428",3,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"428",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"429",3,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"429",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"433",1,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"433",1,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"433",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"435",2.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"435",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"437",2.25,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"437",3,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"440",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"440",6,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"440",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"440",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"441",8,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"441",8,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"442",4,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"442",10,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"443",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"443",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"443",15,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"443",15,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"444",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"444",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"444",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"444",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"445",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"445",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"445",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"445",5,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"446",2.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"446",2.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"446",4,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"446",4,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"447",13,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"447",13,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"447",13,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"447",13,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"448",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"448",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"448",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"448",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"449",1,NA,"Siem Bouk","male","chopped_fish","March","dry","self"
"449",2.5,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"449",2,NA,"Siem Bouk","male","sliced_fish","March","dry","self"
"449",5,NA,"Siem Bouk","male","sliced_fish","March","dry","others"
"450",5,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"450",15,NA,"Siem Bouk","male","sliced_fish","March","dry","others"
"451",3,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"451",4,NA,"Siem Bouk","female","sliced_fish","March","dry","others"
"452",2,NA,"Siem Bouk","male","chopped_fish","March","dry","self"
"452",5,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"453",1.5,NA,"Siem Bouk","male","chopped_fish","March","dry","self"
"453",5,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"454",1,NA,"Siem Bouk","male","chopped_fish","March","dry","self"
"454",2,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"455",2,NA,"Siem Bouk","male","chopped_fish","March","dry","self"
"455",5,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"456",1,NA,"Siem Bouk","male","chopped_fish","March","dry","self"
"456",3,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"456",3,NA,"Siem Bouk","male","pufferfish","March","dry","self"
"456",5,NA,"Siem Bouk","male","pufferfish","March","dry","others"
"457",2.5,NA,"Siem Bouk","male","chopped_fish","March","dry","self"
"457",2.5,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"457",20,NA,"Siem Bouk","male","sliced_fish","March","dry","self"
"457",20,NA,"Siem Bouk","male","sliced_fish","March","dry","others"
"458",2,NA,"Siem Bouk","female","pufferfish","March","dry","others"
"459",2,NA,"Siem Bouk","female","chopped_fish","March","dry","self"
"459",3.75,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"463",1,NA,"Siem Bouk","male","chopped_fish","March","dry","self"
"463",5,NA,"Siem Bouk","male","chopped_fish","March","dry","others"
"463",3,NA,"Siem Bouk","male","sliced_fish","March","dry","self"
"463",5,NA,"Siem Bouk","male","sliced_fish","March","dry","others"
"463",5,NA,"Siem Bouk","male","pufferfish","March","dry","self"
"469",3,NA,"Siem Bouk","female","chopped_fish","March","dry","self"
"469",5,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"469",3,NA,"Siem Bouk","female","sliced_fish","March","dry","self"
"469",5.5,NA,"Siem Bouk","female","sliced_fish","March","dry","others"
"470",3,NA,"Siem Bouk","female","chopped_fish","March","dry","self"
"470",3,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"471",5,NA,"Siem Bouk","female","chopped_fish","March","dry","self"
"471",10,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"471",5,NA,"Siem Bouk","female","sliced_fish","March","dry","self"
"471",10,NA,"Siem Bouk","female","sliced_fish","March","dry","others"
"472",5,NA,"Siem Bouk","female","chopped_fish","March","dry","self"
"472",10,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"472",5,NA,"Siem Bouk","female","sliced_fish","March","dry","self"
"472",10,NA,"Siem Bouk","female","sliced_fish","March","dry","others"
"473",2.5,NA,"Siem Bouk","female","chopped_fish","March","dry","self"
"473",2.5,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"473",5,NA,"Siem Bouk","female","sliced_fish","March","dry","self"
"473",10,NA,"Siem Bouk","female","sliced_fish","March","dry","others"
"474",5,NA,"Siem Bouk","female","chopped_fish","March","dry","self"
"474",5,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"474",5,NA,"Siem Bouk","female","sliced_fish","March","dry","self"
"474",7,NA,"Siem Bouk","female","sliced_fish","March","dry","others"
"475",3,NA,"Siem Bouk","female","chopped_fish","March","dry","self"
"475",8,NA,"Siem Bouk","female","chopped_fish","March","dry","others"
"475",10,NA,"Siem Bouk","female","sliced_fish","March","dry","self"
"475",10,NA,"Siem Bouk","female","sliced_fish","March","dry","others"
"476",2,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"476",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"477",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"477",5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"477",3,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"477",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"479",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"479",2.25,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"479",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"479",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"480",1,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"480",2.5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"480",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"480",12.5,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"481",2,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"481",5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"482",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"483",3,NA,"Stueng Traeng","male","chopped_fish","March","dry","self"
"483",5,NA,"Stueng Traeng","male","chopped_fish","March","dry","others"
"483",5,NA,"Stueng Traeng","male","sliced_fish","March","dry","self"
"483",10,NA,"Stueng Traeng","male","sliced_fish","March","dry","others"
"484",3,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"484",5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"484",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
"484",15,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"485",1.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"485",1.5,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"485",7,NA,"Stueng Traeng","female","sliced_fish","March","dry","others"
"486",8,NA,"Stueng Traeng","female","chopped_fish","March","dry","self"
"486",8,NA,"Stueng Traeng","female","chopped_fish","March","dry","others"
"486",10,NA,"Stueng Traeng","female","sliced_fish","March","dry","self"
